CPI3455	SP	S.JOSE DOS CAMPOS	Branco	FIAT/FIORINO IE	2000	2001	CAMINHONETE
BVP8885	SP	OURINHOS	Branco	VW/GOL CLI	1995	1996	AUTOMOVEL
EEO8674	SP	S.PAULO	Preta	I/FIAT SIENA ELX FLEX	2009	2009	AUTOMOVEL
CWO9765	SP	GUARULHOS	Vermelho	FIAT/PALIO EDX	1998	1998	AUTOMOVEL
DTB1243	SP	MAUA	Branco	GM/ZAFIRA ELEGANCE	2006	2006	AUTOMOVEL
DMP5584	SP	S.ANDRE	Prata	I/KIA SPORTAGE LX 2.0 G2	2008	2008	AUTOMOVEL
FNZ8170	SP	SAO BERNARDO DO CAMP	Prata	HONDA/CB 300R	2014	2014	MOTOCICLO
BTQ7520	SP	S.JOSE DOS CAMPOS	Branco	GM/CORSA WIND	1995	1996	AUTOMOVEL
FGZ4820	SP	ITAPETININGA	Preta	VW/CROSSFOX GII	2013	2013	AUTOMOVEL
BZZ7667	SP	MAUA	Preta	YAMAHA/MT-03	2008	2008	MOTOCICLO
FAX9307	SP	S.PAULO	Preta	VW/FOX 1.6 PRIME GII	2013	2013	AUTOMOVEL
BAY9736	PR	CURITIBA	Branco	VW/NOVO VOYAGE TL MBV	2016	2017	AUTOMOVEL
FCV7290	SP	MAUA	Prata	TOYOTA ETIOS SD X	2015	2016	AUTOMOVEL
CJW4731	SP	BEBEDOURO	Verde	HONDA/CG 125 TITAN KS	2003	2003	MOTOCICLO
DJY3625	SP	S.CRUZ DO RIO PARDO	Preta	YAMAHA/YBR 125K	2003	2004	MOTOCICLO
EPR6587	SP	COTIA	Vermelho	FIAT/PUNTO ATTRACTIVE	2010	2011	AUTOMOVEL
DTI1127	SP	GARCA	Vermelho	JTA/SUZUKI EN125 YES	2006	2007	MOTOCICLO
BEZ0478	PR	S.JOSE DOS PINHAIS	Prata	CHEVROLET/MONTANA LS	2012	2013	CAMINHONETE
DFQ8380	SP	ITAPETININGA	Prata	FORD/FIESTA FLEX	2008	2009	AUTOMOVEL
FQS3398	SP	S.BERNARDO DO CAMPO	Branco	DAFRA/TVS APACHE RTR 150	2013	2014	MOTOCICLO
EZP5934	SP	S.PAULO	Prata	TOYOTA ETIOS HB XS	2013	2013	AUTOMOVEL
EFA7212	SP	S.PAULO	Preta	I/GM CAPTIVA SPORT FWD	2008	2009	CAMIONETA
NSU5499	SP	BERTIOGA	Branco	I/HONDA CBR 600RR	2010	2010	MOTOCICLO
DWU1072	SP	PARANAPANEMA	Vermelho	HONDA/CG 150 TITAN ES	2008	2008	MOTOCICLO
ERJ8120	SP	SUZANO	Cinza	I/FIAT SIENA EL FLEX	2010	2011	AUTOMOVEL
EGL1977	SP	COSMOPOLIS	Preta	I/HYUNDAI TUCSON GLS 20L	2008	2009	CAMIONETA
EWU1978	SP	GUARULHOS	Branco	HYUNDAI/HR HDB	2013	2014	CAMINHONETE
PYX8615	MG	BELO HORIZONTE	Vermelho	RENAULT/SANDERO EXP16SCE	2016	2017	AUTOMOVEL
EAT7053	SP	RIO CLARO	Branco	FIAT/UNO MILLE WAY ECON	2009	2010	AUTOMOVEL
EYV7858	SP	BARUERI	Prata	CHEVROLET/CELTA 1.0L LT	2012	2012	AUTOMOVEL
ECV8339	SP	PAULINIA	Branco	HONDA/CG 125 CARGO KS	2009	2010	MOTOCICLO
EKZ5281	SP	CAMPINAS	Cinza	RENAULT/SANDERO AUT1016V	2009	2009	AUTOMOVEL
FTM4622	SP	S.PAULO	Cinza	CHEVROLET/ONIX 1.0MT LT	2014	2015	AUTOMOVEL
ETE4520	SP	SALTO	Verde	FIAT/PALIO WK ADVEN FLEX	2012	2012	AUTOMOVEL
FZE7019	SP	S.PAULO	Branco	HYUNDAI/HB20 1.0M COMFOR	2014	2015	AUTOMOVEL
BQZ2991	SP	PIRACICABA	Prata	VW/QUANTUM GL 2000 I	1993	1994	AUTOMOVEL
EUM3078	SP	S.PAULO	Prata	PEUGEOT/207HB XLINE	2010	2010	AUTOMOVEL
FIF0875	SP	DIADEMA	Preta	HONDA/CG 160 FAN ESDI	2016	2017	MOTOCICLO
BIP3596	SP	FRANCISCO MORATO	Marrom	GM/MONZA SL/E	1985	1986	AUTOMOVEL
DMV9334	SP	S.PAULO	Preta	GM/ASTRA HATCH 5P	2004	2004	AUTOMOVEL
DEK4696	SP	S.PAULO	Prata	YAMAHA/VIRAGO XV250S	2002	2002	MOTOCICLO
EYM4300	SP	S.ANDRE	Vermelho	VW/GOL 1.6 POWER	2012	2012	AUTOMOVEL
EZV3706	SP	SANTOS	Prata	FIAT/PALIO ATTRACTIV 1.4	2011	2012	AUTOMOVEL
BTQ1713	SP	JOSE BONIFACIO	Branco	VW/GOL CLI	1995	1995	AUTOMOVEL
DMZ8878	SP	MAUA	Cinza	FIAT/UNO MILLE FIRE	2004	2005	AUTOMOVEL
FXU3470	SP	OSASCO	Branco	I/FIAT PALIO ATTRACT 1.0	2015	2016	AUTOMOVEL
BLS9265	SP	RIO GRANDE DA SERRA	Vermelho	VW/PARATI CL 1.8	1993	1993	AUTOMOVEL
EUL3952	SP	S.PAULO	Vermelho	FIAT/UNO WAY 1.4	2012	2012	AUTOMOVEL
GJP9094	SP	S.BERNARDO DO CAMPO	Prata	HYUNDAI/HB20S 1.0M COMF	2017	2017	AUTOMOVEL
CVN0380	SP	S.PAULO	Verde	FIAT/SIENA 1.4 TETRAFUEL	2008	2008	AUTOMOVEL
FVU4755	SP	S.BERNARDO DO CAMPO	Branco	FORD/KA SE 1.0 HA	2015	2015	AUTOMOVEL
EIH5095	SP	S.PAULO	Cinza	I/CHEVROLET AGILE LTZ	2010	2010	AUTOMOVEL
FIS0548	SP	S.PAULO	Branco	CHEVROLET/ONIX 1.4MT LT	2013	2013	AUTOMOVEL
EUG5070	SP	S.ANDRE	Cinza	PEUGEOT/207PASSION XS A	2010	2011	AUTOMOVEL
ELD2038	SP	S.PAULO	Preta	FIAT/SIENA EL FLEX	2009	2010	AUTOMOVEL
DVI1278	SP	S.PAULO	Preta	I/HONDA CR-V EX	2007	2007	UTILITÁRIO
PZH1161	MG	BELO HORIZONTE	Prata	NISSAN/VERSA 10	2017	2017	AUTOMOVEL
DVT7881	SP	JACAREI	Branco	VW/19.320 CLC TT	2008	2009	CAMINHÃO TRATOR
EZG8536	SP	S.BERNARDO DO CAMPO	Preta	FIAT/IDEA ADVENTURE DUAL	2011	2012	AUTOMOVEL
DOH0324	SP	OSASCO	Azul	HONDA/CG 125 FAN	2005	2005	MOTOCICLO
GCY8228	SP	CAMPINAS	Branco	HONDA/CG 160 TITAN EX	2016	2016	MOTOCICLO
CMM8004	SP	S.BERNARDO DO CAMPO	Prata	HONDA/CIVIC EX	1998	1998	AUTOMOVEL
FLF3848	SP	S.ANDRE	Cinza	I/FIAT PALIO ATTRACT 1.0	2013	2013	AUTOMOVEL
BZH3623	SP	S.PAULO	Vermelho	GM/MONZA SL/E EFI	1991	1992	AUTOMOVEL
EOL1404	SP	ITAPEVI	Roxa	HONDA/CG 125 FAN KS	2010	2011	MOTOCICLO
BKQ9785	SP	FRANCA	Branco	FIAT/FIORINO PICK UP	1993	1993	CAMIONETA
DAP6188	SP	S.PAULO	Branco	IMP/FIAT DUCATO MAXI	2000	2000	CAMINHÃO
EAB6166	SP	JACAREI	Cinza	VW/FOX 1.0	2008	2009	AUTOMOVEL
DQQ5394	SP	S.PAULO	Dourada	HONDA/FIT LXL	2006	2007	AUTOMOVEL
KBL6149	SP	S.ANDRE	Bege	GM/CHEVROLET	1980	1980	CAMINHONETE
GGU1080	SP	PIRACICABA	Preta	HONDA/CG 160 FAN ESDI	2016	2016	MOTOCICLO
DDM4026	SP	FERRAZ DE VASCONCELO	Branco	FIAT/FIORINO IE	2001	2001	CAMINHONETE
	SP	S.PAULO	Vermelho	M.A./IMP TRATOR	210		TRATOR RODAS
ENM8462	SP	VOTORANTIM	Cinza	CHEVROLET/CLASSIC LS	2010	2011	AUTOMOVEL
FOX2841	SP	S.PAULO	Prata	VW/FOX 1.0	2007	2008	AUTOMOVEL
LUW2874	SP	S.PAULO	Preta	FORD/ECOSPORT XLS1.6FLEX	2005	2006	CAMIONETA
BUX4256	SP	S.PAULO	Vermelho	GM/KADETT LITE	1994	1994	AUTOMOVEL
FIW9823	SP	S.PAULO	Preta	TOYOTA/COROLLA ALTISFLEX	2015	2016	AUTOMOVEL
FTF7489	SP	ITAPEVI	Vermelho	HONDA/CG150 FAN ESDI	2014	2014	MOTOCICLO
AWA0734	SP	S.PAULO	Prata	CHEVROLET/COBALT 1.4 LT	2012	2013	AUTOMOVEL
OLZ8262	SP	S.PAULO	Prata	FIAT/UNO VIVACE 1.0	2012	2012	AUTOMOVEL
EEN8986	SP	S.PAULO	Verde	I/FIAT SIENA ELX FLEX	2008	2008	AUTOMOVEL
EJU1640	SP	PIRACICABA	Preta	GM/PRISMA JOY	2009	2010	AUTOMOVEL
IHJ4419	SP	SOROCABA	Branco	GM/CHEVROLET	1975	1975	CAMIONETA
ERS5446	SP	PRAIA GRANDE	Prata	I/CHEVROLET AGILE LT	2011	2011	AUTOMOVEL
FSA3509	SP	S.PAULO	Branco	DAFRA/NEXT 250	2016	2016	MOTOCICLO
FQP9952	SP	JOANOPOLIS	Vermelho	VW/24.280 CRM 6X2	2014	2014	CAMINHÃO
DLS5096	SP	BARUERI	Branco	FIAT/UNO MILLE SMART	2000	2001	AUTOMOVEL
EQV0643	SP	MOGI DAS CRUZES	Vermelho	FORD/FIESTA FLEX	2010	2011	AUTOMOVEL
OWQ4009	SP	RIBEIRAO PRETO	Prata	FORD/FIESTA SEDAN1.6FLEX	2013	2014	AUTOMOVEL
CZJ9677	SP	PIRACICABA	Prata	PEUGEOT/206 14 SENSAT FX	2007	2007	AUTOMOVEL
EQQ2949	SP	S.PAULO	Prata	VW/NOVO VOYAGE 1.6	2014	2014	AUTOMOVEL
CRK5408	SP	S.PAULO	Prata	GM/CORSA SUPER	1999	1999	AUTOMOVEL
JZJ2387	GO	S.HELENA DE GOIAS	Prata	GM/SILVERADO D20	2001	2001	CAMINHONETE
EQM6835	SP	S.PAULO	Preta	VW/FOX 1.6 PRIME GII	2010	2010	AUTOMOVEL
DNT1334	SP	JALES	Prata	VW/GOL 1.6 POWER	2009	2009	AUTOMOVEL
GEG7998	SP	BARUERI	Branco	CHEVROLET/ONIX 1.4MT LTZ	2016	2016	AUTOMOVEL
DSJ8349	SP	CUBATAO	Vermelho	FIAT/PALIO EX FLEX	2006	2006	AUTOMOVEL
DYZ3614	SP	S.PAULO	Azul	YAMAHA/FAZER YS250	2007	2007	MOTOCICLO
DUQ8041	SP	S.PAULO	Preta	FIAT/IDEA HLX FLEX	2006	2007	AUTOMOVEL
CEP9073	SP	CARAPICUIBA	Azul	VW/SANTANA 2000 MI EVID.	1996	1996	AUTOMOVEL
FXN3884	SP	OSASCO	Preta	CHEV/PRISMA 1.0MT LT	2014	2014	AUTOMOVEL
FGH2412	SP	S.PAULO	Verde	FIAT/PALIO WK ADVEN FLEX	2013	2013	AUTOMOVEL
ETO4098	SP	EMBU-GUACU	Branco	FIAT/STRADA FIRE FLEX	2010	2011	CAMINHONETE
ECT1098	SP	S.PAULO	Branco	HYUNDAI/HR HDB	2008	2008	CAMINHONETE
DIY7615	SP	S.BARBARA D OESTE	Prata	FORD/ECOSPORT XLT 1.6L	2004	2004	CAMIONETA
MLE5377	SC	CONCORDIA	Branco	VOLVO/FH 460 6X2T	2012	2012	CAMINHÃO TRATOR
FSB4339	SP	MOGI DAS CRUZES	Vermelho	FIAT/UNO VIVACE 1.0	2014	2014	AUTOMOVEL
GFU0066	SP	S.ANDRE	Preta	I/CHEVROLET AGILE LTZ	2012	2012	AUTOMOVEL
FQJ8646	SP	S.PAULO	Cinza	TOYOTA/COROLLA XEI20FLEX	2014	2015	AUTOMOVEL
FJQ2668	SP	S.PAULO	Branco	VW/SAVEIRO CD CROSS MA	2015	2016	CAMINHONETE
EHS7749	SP	S.ANDRE	Vermelho	YAMAHA/FACTOR YBR125 ED	2010	2010	MOTOCICLO
FMA2112	SP	MAUA	Vermelho	FIAT/UNO MILLE EP	1996	1996	AUTOMOVEL
FSC0512	SP	S.PAULO	Preta	YAMAHA/XTZ250 TENERE	2014	2014	MOTOCICLO
DJW1820	SP	S.PAULO	Preta	YAMAHA/YBR 125K	2005	2005	MOTOCICLO
MHQ7489	SC	S.JOSE	Vermelho	IVECO/TECTOR 240E25S	2010	2011	CAMINHÃO
DPC9088	SP	S.BERNARDO DO CAMPO	Branco	VW/19.320 CLC TT	2006	2006	CAMINHÃO TRATOR
BZX8289	SP	S.PAULO	Vermelho	HONDA/NXR150 BROS KS	2007	2008	MOTOCICLO
FVB1036	SP	S.PAULO	Branco	FIAT/FIORINO 1.4 FLEX	2015	2016	CAMINHONETE
BUC2745	SP	ITATIBA	Prata	FORD/FORD 11000	1989	1989	CAMINHÃO
GSE9705	MG	PITANGUI	Marrom	GM/MONZA	1986	1986	AUTOMOVEL
FBX3569	SP	S.CAETANO DO SUL	Cinza	I/M.BENZ A200TURBO	2013	2014	AUTOMOVEL
FAA3267	SP	S.PAULO	Prata	RENAULT/DUSTER 16 4X2	2011	2012	CAMIONETA
FYN8389	SP	RIBEIRAO PRETO	Preta	FIAT/PALIO FIRE	2014	2015	AUTOMOVEL
CVF3268	SP	OURINHOS	Vermelho	HONDA/C100 BIZ	2000	2001	MOTONETA
CNL6458	SP	ITAPEVI	Vermelho	HONDA/CG 125 TITAN	1997	1998	MOTOCICLO
CPC7547	SP	S.PAULO	Cinza	FIAT/UNO CS	1990	1990	AUTOMOVEL
GDT6048	SP	MAUA	Branco	VW/UP MOVE MB	2016	2016	AUTOMOVEL
ENJ1511	SP	S.JOSE DO RIO PRETO	Preta	FIAT/PALIO ELX FLEX	2009	2010	AUTOMOVEL
CWE8406	SP	VOTORANTIM	Branco	VW/GOL SPECIAL	2003	2004	AUTOMOVEL
EBE2721	SP	S.PAULO	Preta	I/VW JETTA	2007	2007	AUTOMOVEL
DQY0422	SP	S.PAULO	Preta	GM/MERIVA MAXX	2005	2005	AUTOMOVEL
EDC0288	SP	S.PAULO	Cinza	I/GM CLASSIC SPIRIT	2008	2008	AUTOMOVEL
DUI1195	SP	S.PAULO	Prata	GM/CLASSIC LIFE	2006	2006	AUTOMOVEL
BWR8541	SP	S.JOSE DO RIO PRETO	Branco	VW/GOL MI	1997	1997	AUTOMOVEL
EZF3675	SP	S.PAULO	Branco	VW/GOL 1.0 GIV	2011	2012	AUTOMOVEL
FKL8171	SP	OSASCO	Vermelho	FIAT/STRADA ADVENTURE CD	2015	2016	CAMINHONETE
KAV0170	SP	OSASCO	Azul	GM/KADETT SL/E	1990	1991	AUTOMOVEL
DIP5313	SP	S.ANDRE	Preta	RENAULT/CLIO RN 1.0 16V	2002	2003	AUTOMOVEL
EWN6809	SP	S.PAULO	Cinza	I/FIAT SIENA EL FLEX	2011	2011	AUTOMOVEL
CLM9129	SP	DIADEMA	Cinza	FIAT/PALIO ED	1997	1998	AUTOMOVEL
COX3170	SP	DIADEMA	Verde	FORD/ESCORT 1.8 GL	1990	1990	AUTOMOVEL
FHF2441	SP	S.PAULO	Prata	I/VW AMAROK CD 4X4 HIGH	2013	2014	CAMINHONETE
DIW9480	SP	S.PAULO	Verde	I/TOYOTA HILUX SW4 4X4SR	2006	2007	UTILITÁRIO
DYK3717	SP	CAMPINAS	Preta	HONDA/CG 125 FAN	2007	2007	MOTOCICLO
BVN5184	SP	ITATIBA	Cinza	GM/CHEVETTE SL/E	1988	1988	AUTOMOVEL
PZC1475	MG	BELO HORIZONTE	Vermelho	FORD/KA SE 1.0 HA B	2017	2018	AUTOMOVEL
FEK5041	SP	S.BERNARDO DO CAMPO	Preta	VW/NOVA SAVEIRO CS	2013	2014	CAMINHONETE
GEM9553	SP	LIMEIRA	Marrom	FIAT/TORO FREEDOM AT	2016	2017	CAMINHONETE
FMZ6527	SP	S.PAULO	Vermelho	HONDA/CG150 FAN ESDI	2015	2015	MOTOCICLO
ETW1831	SP	SUZANO	Cinza	I/FIAT SIENA FIRE FLEX	2010	2011	AUTOMOVEL
DGC8250	SP	LIMEIRA	Prata	GM/ASTRA GL	2002	2002	AUTOMOVEL
CFL1363	SP	MARILIA	Branco	VW/GOL CLI 1.8	1996	1996	AUTOMOVEL
AQK8408	SP	ARUJA	Azul	M.BENZ/915C	2008	2008	CAMINHÃO
AXF4361	SP	S.PAULO	Preta	HONDA/CG150 FAN ESDI	2013	2013	MOTOCICLO
EJO2750	SP	DIADEMA	Amarelo	HONDA/CB 300R	2009	2010	MOTOCICLO
EIY9904	SP	S.ANDRE	Prata	FIAT/PALIO WEEK ELX FLEX	2009	2010	AUTOMOVEL
FHK4085	SP	ITAQUAQUECETUBA	Preta	CHEVROLET/CELTA 1.0L LT	2012	2013	AUTOMOVEL
EJR1858	SP	S.PAULO	Branco	HONDA/CG 150 FAN ESI	2010	2010	MOTOCICLO
CTA7341	SP	DIADEMA	Branco	GM/CORSA WIND	2000	2000	AUTOMOVEL
FZX1420	SP	S.BERNARDO DO CAMPO	Prata	HONDA/CG150 FAN ESDI	2014	2015	MOTOCICLO
FTA1507	SP	SOROCABA	Preta	FIAT/PUNTO ATTRACTIVE	2010	2011	AUTOMOVEL
EHW5658	SP	S.PAULO	Vermelho	HONDA/XRE 300	2011	2011	MOTOCICLO
DMV8983	SP	S.PAULO	Cinza	VW/GOL SPECIAL	2004	2004	AUTOMOVEL
PXP4643	MG	BELO HORIZONTE	Branco	VW/UP TAKE MA	2016	2016	AUTOMOVEL
ERW8610	SP	ARARAS	Preta	VW/SAVEIRO 1.6 CE TROOP.	2010	2011	CAMINHONETE
CFB7022	SP	S.PAULO	Vermelho	FIAT/UNO MILLE EP	1996	1996	AUTOMOVEL
GET8664	SP	S.PAULO	Vermelho	HONDA/CB 250F TWISTER	2016	2016	MOTOCICLO
EHW4907	SP	S.PAULO	Vermelho	HONDA/CG150 FAN ESDI	2011	2011	MOTOCICLO
EGW1577	SP	S.PAULO	Cinza	VW/CROSSFOX	2008	2009	AUTOMOVEL
NXZ5513	SP	S.PAULO	Branco	I/NISSAN MARCH 16S FLEX	2012	2013	AUTOMOVEL
DEJ4329	SP	S.PAULO	Branco	VW/KOMBI	2001	2001	CAMIONETA
FPI0813	SP	S.PAULO	Prata	FORD/KA SE 1.0 SD B	2016	2017	AUTOMOVEL
EHZ5560	SP	S.PAULO	Vermelho	HONDA/CG150 FAN ESDI	2011	2011	MOTOCICLO
EFW9498	SP	S.PAULO	Branco	FIAT/IDEA ATTRACTIVE 1.4	2010	2011	AUTOMOVEL
FSD9565	SP	ITAPECERICA DA SERRA	Preta	I/FORD FUSION FLEX	2013	2014	AUTOMOVEL
EMD0387	SP	S.PAULO	Cinza	MMC/PAJERO TR4 FLEX HP	2010	2010	UTILITÁRIO
CYA8412	SP	SOROCABA	Branco	FIAT/FIORINO IE	2001	2001	CAMINHONETE
ERE3098	SP	S.PAULO	Prata	VW/SAVEIRO 1.6 CE CROSS	2012	2012	CAMINHONETE
EUX7906	SP	GUARULHOS	Prata	FORD/ECOSPORT FSL1.6FLEX	2011	2011	CAMIONETA
FJP5716	SP	S.PAULO	Branco	CHEV/SPIN 1.8L MT LT	2013	2013	AUTOMOVEL
EGK6080	SP	EMBU DAS ARTES	Branco	I/KIA K2500 HD	2011	2012	CAMINHONETE
FUL2898	SP	S.CAETANO DO SUL	Preta	VW/SPACEFOX TREND GII	2014	2014	AUTOMOVEL
FNE0377	SP	GUARULHOS	Cinza	I/RENAULT FLUENCE DYN20A	2013	2014	AUTOMOVEL
CWU5843	SP	S.JOSE DOS CAMPOS	Cinza	FORD/VERONA GLX	1990	1990	AUTOMOVEL
FMQ9721	SP	S.PAULO	Branco	CHEVROLET/ONIX 1.0MT LS	2016	2016	AUTOMOVEL
BPU5789	SP	AGUAS DE LINDOIA	Prata	GM/MONZA SL/E 1.8	1989	1989	AUTOMOVEL
EWI8920	SP	MOGI GUACU	Azul	HONDA/XRE 300	2012	2012	MOTOCICLO
GIQ5069	SP	S.PAULO	Vermelho	HONDA/CG 160 FAN ESDI	2017	2017	MOTOCICLO
JRA2923	SP	OSASCO	Preta	HONDA/CG 150 TITAN ES	2007	2007	MOTOCICLO
GGW2400	SP	CAMPINAS	Branco	YAMAHA/XTZ250 TENERE	2016	2016	MOTOCICLO
BYV8106	SP	S.PAULO	Vermelho	HONDA/NX-4 FALCON	2008	2008	MOTOCICLO
FZN0026	SP	S.PAULO	Branco	I/SINOTRUK A7 H4X2 380A	2012	2012	CAMINHÃO TRATOR
GRG6018	SP	S.JOSE DOS CAMPOS	Vermelho	VW/GOL 1000I	1996	1996	AUTOMOVEL
EWL1107	SP	DIADEMA	Preta	FIAT/PUNTO ESSENCE 1.8	2011	2012	AUTOMOVEL
EGR2898	SP	PIRACICABA	Prata	FIAT/SIENA FIRE FLEX	2009	2010	AUTOMOVEL
FCG8018	SP	S.PAULO	Azul	HONDA/NXR160 BROS ESDD	2016	2017	MOTOCICLO
CJT4462	SP	ITAPEVI	Verde	VW/VOYAGE LS	1985	1985	AUTOMOVEL
FRB6357	SP	OSASCO	Vermelho	DAFRA/NEXT 250	2014	2015	MOTOCICLO
HDM1921	SP	ITATIBA	Bege	GM/ZAFIRA ELITE	2004	2004	AUTOMOVEL
BGZ6107	SP	S.PAULO	Bege	VW/KOMBI	1991	1991	CAMINHONETE
FVC0570	SP	S.BERNARDO DO CAMPO	Preta	DAFRA/NEXT 250	2014	2014	MOTOCICLO
CLI6397	SP	S.PAULO	Vermelho	VW/GOL PLUS MI	1997	1998	AUTOMOVEL
FRL9768	SP	S.PAULO	Vermelho	CHEVROLET/ONIX 1.0MT LS	2014	2015	AUTOMOVEL
FOC0173	SP	S.PAULO	Branco	CHEVROLET/CRUZE LT NB	2013	2013	AUTOMOVEL
EVC9833	SP	S.PAULO	Prata	I/FIAT SIENA EL FLEX	2011	2011	AUTOMOVEL
FNR9836	SP	SAO BERNARDO DO CAMP	Preta	HONDA/FIT EX FLEX	2014	2014	AUTOMOVEL
EAI2782	SP	VALINHOS	Prata	GM/CLASSIC SPIRIT	2009	2009	AUTOMOVEL
DOT0504	SP	S.PAULO	Vermelho	FORD/ECOSPORT XLT 1.6L	2004	2004	CAMIONETA
EJF8206	SP	MOGI DAS CRUZES	Preta	FORD/KA FLEX	2009	2009	AUTOMOVEL
EFZ7506	SP	JUNDIAI	Prata	FIAT/STRADA ADVENT FLEX	2009	2009	CAMINHONETE
FGR6199	SP	S.PAULO	Cinza	VW/FOX 1.6 GII	2012	2013	AUTOMOVEL
BZX8973	SP	GUARUJA	Azul	HONDA/CG 150 TITAN KS	2007	2008	MOTOCICLO
EUN0722	SP	S.PAULO	Cinza	FIAT/UNO WAY 1.0	2011	2012	AUTOMOVEL
CDS8302	SP	ARARAQUARA	Preta	HONDA/CG 125 FAN	2008	2008	MOTOCICLO
FAB4542	SP	S.BERNARDO DO CAMPO	Prata	TOYOTA/COROLLA GLI18 CVT	2014	2015	AUTOMOVEL
FAB6133	SP	S.PAULO	Prata	HONDA/HR-V EXL CVT	2016	2016	AUTOMOVEL
CFP7892	SP	S.BERNARDO DO CAMPO	Verde	VW/GOL ATLANTA	1996	1996	AUTOMOVEL
EPJ3182	SP	S.PAULO	Branco	VW/SAVEIRO 1.6 CE CROSS	2012	2012	CAMINHONETE
FAQ5149	SP	S.PAULO	Amarelo	I/RENAULT KGOO EXPRESS16	2011	2012	CAMINHONETE
FGS0384	SP	CAJAMAR	Vermelho	I/RENAULT CLIO EXP1016VH	2012	2013	AUTOMOVEL
EEE0803	SP	S.PAULO	Cinza	CHEVROLET/ONIX 1.4AT LTZ	2013	2014	AUTOMOVEL
DGL1133	SP	AMERICANA	Azul	VW/SANTANA 2.0	2002	2002	AUTOMOVEL
COT2272	SP	S.PAULO	Vermelho	FIAT/FIAT UNO S	1988	1988	AUTOMOVEL
DKL8512	SP	MOGI GUACU	Roxa	YAMAHA/YBR 125E	2003	2003	MOTOCICLO
QID4868	SP	S.PAULO	Preta	NISSAN/VERSA 10S	2016	2017	AUTOMOVEL
GCS7257	SP	S.PAULO	Cinza	CHEVROLET/ONIX 1.4MT LT	2015	2016	AUTOMOVEL
CWA9826	SP	PEDERNEIRAS	Azul	HONDA/CG 125 TITAN KSE	2003	2003	MOTOCICLO
PWN4555	MG	BELO HORIZONTE	Branco	FORD/KA SE 1.5 HA	2015	2015	AUTOMOVEL
BLD2067	SP	RIBEIRAO PRETO	Cinza	FORD/ESCORT GL	1988	1988	AUTOMOVEL
EFG0653	SP	CATANDUVA	Preta	HONDA/CG 125 FAN ES	2009	2009	MOTOCICLO
EDZ0179	SP	SANTA BARBARA DOEST	Preta	I/HYUNDAI I30 2.0	2011	2011	AUTOMOVEL
LOS6828	SP	S.CAETANO DO SUL	Vermelho	RENAULT/CLIO AUT 10 16VH	2003	2004	AUTOMOVEL
CCY7769	SP	JUNDIAI	Verde	VW/GOL GLI 1.8	1996	1996	AUTOMOVEL
ESV0794	SP	GUARULHOS	Laranja	DAFRA/KANSAS 150	2010	2010	MOTOCICLO
EUT9363	SP	S.PAULO	Vermelho	RENAULT/SANDERO STEPWAY	2011	2012	AUTOMOVEL
FYI4425	SP	S.PAULO	Branco	CHEVROLET/ONIX 1.4MT LTZ	2015	2015	AUTOMOVEL
FIU6902	SP	CAMPINAS	Branco	HYUNDAI/HB20 1.6M 1.6M	2013	2013	AUTOMOVEL
EOZ3769	SP	S.PAULO	Preta	HONDA/NXR150 BROS ESD	2011	2011	MOTOCICLO
FVT6012	SP	S.PAULO	Marrom	PEUGEOT/208 ALLURE	2015	2015	AUTOMOVEL
FJD1437	SP	MOGI DAS CRUZES	Verde	FIAT/PALIO WK ADVEN FLEX	2013	2013	AUTOMOVEL
EQW8215	SP	S.PAULO	Verde	FIAT/UNO WAY 1.4	2010	2011	AUTOMOVEL
FMO9742	SP	OSASCO	Preta	FIAT/PALIO WK ADVEN FLEX	2013	2014	AUTOMOVEL
EKR1020	SP	S.PAULO	Vermelho	I/KIA SOUL EX 1.6L	2010	2011	CAMIONETA
DVQ2437	SP	S.PAULO	Vermelho	HONDA/CG 125 FAN	2007	2007	MOTOCICLO
EUE1174	SP	S.PAULO	Prata	PEUGEOT/207HB XR	2011	2011	AUTOMOVEL
	SP	S.PAULO	Vermelho	M.A./MASSEY-FERGUSON			TRATOR RODAS
OBF1994	MT	JACIARA	Cinza	SR/RODOTECNICA TQ AP 3B1	2014	2014	SEMI-REBOQUE
FMZ1950	SP	CERQUILHO	Branco	FIAT/STRADA WORKING CE	2015	2016	CAMINHONETE
FEY3378	SP	S.PAULO	Cinza	I/KIA PICANTO EX41.0ATFF	2012	2012	AUTOMOVEL
AYZ8461	PR	MANDAGUACU	Branco	SCANIA/R 440 A6X2	2014	2015	CAMINHÃO TRATOR
EWJ8129	SP	NOVO HORIZONTE	Branco	VOLVO/FH 540 6X4T	2013	2013	CAMINHÃO TRATOR
FAT5311	SP	RIBEIRAO PIRES	Branco	CHEVROLET/ONIX 1.0MT LS	2016	2016	AUTOMOVEL
FLQ1960	SP	S.PAULO	Preta	JTA/SUZUKI GSR150I	2015	2015	MOTOCICLO
FYB9766	SP	S.PAULO	Cinza	HONDA/CITY EX CVT	2015	2015	AUTOMOVEL
ESB3955	SP	SANTOS	Preta	HONDA/CG 125 FAN ES	2011	2011	MOTOCICLO
GIN3734	SP	S.PAULO	Cinza	HONDA/PCX 150	2017	2017	MOTONETA
EBQ3353	SP	S.PAULO	Prata	PEUGEOT/206 14 PRESEN FX	2008	2008	AUTOMOVEL
